supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
british_gas,Eastern,IP4 5ET,2026-03-13T04:12:12.108057,Fixed Tariff Jun27 v1,29.412,,,47.703,6.512,32.554,£75 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-03-13T04:14:32.735528,Fixed Tariff Jun27 v1,28.011,,,48.537,6.531,32.637,£75 per fuel,,
british_gas,London,N5 2SD,2026-03-13T04:15:49.770537,Fixed Tariff Jun27 v1,27.629,,,45.508,6.993,33.457,£75 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-03-13T04:19:31.347247,Fixed Tariff Jun27 v1,30.309,,,69.399,6.905,33.319,£75 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-03-13T04:23:11.824774,Fixed Tariff Jun27 v1,28.323,,,52.453,6.638,32.94,£75 per fuel,,
british_gas,North East,NE2 1UY,2026-03-13T04:24:24.071971,Fixed Tariff Jun27 v1,28.264,,,59.316,6.668,33.031,£75 per fuel,,
british_gas,North West,PR4 2NB,2026-03-13T04:26:48.176895,Fixed Tariff Jun27 v1,28.035,,,50.609,6.633,33.06,£75 per fuel,,
british_gas,South East,BN2 7HQ,2026-03-13T04:27:50.828268,Fixed Tariff Jun27 v1,29.778,,,47.047,6.784,32.488,£75 per fuel,,
british_gas,Southern,BH6 4AS,2026-03-13T04:28:55.939916,Fixed Tariff Jun27 v1,29.153,,,44.076,6.947,32.367,£75 per fuel,,
british_gas,South Wales,CF14 2DY,2026-03-13T04:31:22.186678,Fixed Tariff Jun27 v1,29.366,,,51.141,6.866,33.187,£75 per fuel,,
british_gas,South West,PL9 7BS,2026-03-13T04:32:16.858245,Fixed Tariff Jun27 v1,29.409,,,53.485,6.96,32.528,£75 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-03-13T04:34:37.445200,Fixed Tariff Jun27 v1,28.264,,,59.316,6.668,33.031,£75 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-03-13T04:37:06.394807,Fixed Tariff Jun27 v1,29.051,,,60.45,6.631,33.1,£75 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-03-13T04:39:13.215720,Fixed Tariff Jun27 v1,29.138,,,56.002,6.626,33.13,£75 per fuel,,
ovo,Eastern,IP4 5ET,2026-03-13T04:12:03.200375,Simpler Energy,27.88,,,49.33,5.87,34.74,£0 per fuel,,
ovo,East Midlands,DE23 6JJ,2026-03-13T04:13:47.313661,Simpler Energy,26.89,,,50.17,5.79,34.82,£0 per fuel,,
ovo,London,N5 2SD,2026-03-13T04:15:27.450230,Simpler Energy,27.0,,,47.11,6.03,35.63,£0 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-03-13T04:18:32.550789,Simpler Energy,29.09,,,71.01,5.94,35.49,£0 per fuel,,
ovo,West Midlands,SY2 6HL,2026-03-13T04:20:23.514377,Simpler Energy,26.99,,,54.08,5.85,35.12,£0 per fuel,,
ovo,North East,NE2 1UY,2026-03-13T04:22:01.256169,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North West,PR4 2NB,2026-03-13T04:25:45.166425,1 Year Fixed,7.85,,,58.35,32.69,27.52,£50 per fuel,,
ovo,South East,BN2 7HQ,2026-03-13T04:27:39.824850,Simpler Energy,28.27,,,48.66,5.83,34.68,£0 per fuel,,
ovo,Southern,BH6 4AS,2026-03-13T04:29:36.428231,Simpler Energy,27.83,,,45.7,6.0,34.55,£0 per fuel,,
ovo,South Wales,CF14 2DY,2026-03-13T04:32:42.883502,Simpler Energy,28.18,,,52.75,6.11,35.35,£0 per fuel,,
ovo,South West,PL9 7BS,2026-03-13T04:34:32.869762,Simpler Energy,28.16,,,55.11,6.15,34.71,£0 per fuel,,
ovo,Yorkshire,YO31 1DT,2026-03-13T04:36:11.087628,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North Scotland,AB24 3EN,2026-03-13T04:39:24.456904,Simpler Energy,28.36,,,62.06,5.89,35.28,£0 per fuel,,
ovo,South Scotland,G20 6NQ,2026-03-13T04:41:18.076629,Simpler Energy,27.18,,,57.62,5.89,35.3,£0 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-13T04:12:09.333894,Agile Octopus,15.2145,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-03-13T04:12:09.333907,Agile Octopus,14.49,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-03-13T04:12:09.333911,Agile Octopus,14.49,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-13T04:12:09.333914,Agile Octopus,15.939,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-03-13T04:12:09.333916,Agile Octopus,15.2145,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-03-13T04:12:09.333919,Agile Octopus,15.2145,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-03-13T04:12:09.333921,Agile Octopus,15.2145,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-03-13T04:12:09.333926,Agile Octopus,15.2145,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-03-13T04:12:09.333933,Agile Octopus,15.939,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-03-13T04:12:09.333936,Agile Octopus,15.939,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-03-13T04:12:09.333938,Agile Octopus,16.6635,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-03-13T04:12:09.333940,Agile Octopus,14.49,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-03-13T04:12:09.333943,Agile Octopus,15.2145,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2026-03-13T04:12:09.333945,Agile Octopus,17.388,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2026-03-13T04:12:09.942965,Cosy Octopus 6M Fixed,16.024155,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-13T04:12:09.942978,Cosy Octopus 6M Fixed,15.434685,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-13T04:12:09.942982,Cosy Octopus 6M Fixed,15.48183,,,45.465735,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-13T04:12:09.942986,Cosy Octopus 6M Fixed,16.74498,,,69.026055,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-03-13T04:12:09.942989,Cosy Octopus 6M Fixed,15.489495,,,52.493595,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-03-13T04:12:09.942992,Cosy Octopus 6M Fixed,15.358665,,,58.897125,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-03-13T04:12:09.942995,Cosy Octopus 6M Fixed,16.374435,,,50.28996,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-03-13T04:12:09.942998,Cosy Octopus 6M Fixed,15.9915,,,44.50782,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-03-13T04:12:09.943001,Cosy Octopus 6M Fixed,16.259565,,,47.76429,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-03-13T04:12:09.943004,Cosy Octopus 6M Fixed,16.208115,,,50.48274,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-03-13T04:12:09.943007,Cosy Octopus 6M Fixed,16.202025,,,54.389265,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-03-13T04:12:09.943010,Cosy Octopus 6M Fixed,15.300075,,,57.84429,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-03-13T04:12:09.943013,Cosy Octopus 6M Fixed,15.604575,,,57.28044,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-03-13T04:12:09.943016,Cosy Octopus 6M Fixed,16.342515,,,61.67889,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-13T04:12:10.429376,Octopus Go 6M Fixed,35.777805,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-13T04:12:10.429388,Octopus Go 6M Fixed,33.88014,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-13T04:12:10.429392,Octopus Go 6M Fixed,34.18674,,,45.465735,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-13T04:12:10.429395,Octopus Go 6M Fixed,37.10616,,,69.026055,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-03-13T04:12:10.429397,Octopus Go 6M Fixed,33.602835,,,52.493595,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-03-13T04:12:10.429400,Octopus Go 6M Fixed,33.923925,,,58.897125,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-03-13T04:12:10.429403,Octopus Go 6M Fixed,35.237685,,,50.28996,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-03-13T04:12:10.429406,Octopus Go 6M Fixed,35.208495,,,44.50782,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-03-13T04:12:10.429408,Octopus Go 6M Fixed,35.982135,,,47.76429,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-03-13T04:12:10.429411,Octopus Go 6M Fixed,35.354445,,,50.48274,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-03-13T04:12:10.429413,Octopus Go 6M Fixed,35.865375,,,54.389265,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-03-13T04:12:10.429416,Octopus Go 6M Fixed,33.267045,,,57.84429,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-03-13T04:12:10.429419,Octopus Go 6M Fixed,34.668375,,,57.28044,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-03-13T04:12:10.429425,Octopus Go 6M Fixed,35.93835,,,61.67889,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-13T04:12:10.902377,Intelligent Octopus Go 6M Fixed,35.777805,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-13T04:12:10.902390,Intelligent Octopus Go 6M Fixed,33.88014,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-13T04:12:10.902394,Intelligent Octopus Go 6M Fixed,34.18674,,,45.465735,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-13T04:12:10.902397,Intelligent Octopus Go 6M Fixed,37.10616,,,69.026055,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-03-13T04:12:10.902400,Intelligent Octopus Go 6M Fixed,33.602835,,,52.493595,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-03-13T04:12:10.902403,Intelligent Octopus Go 6M Fixed,33.923925,,,58.897125,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-03-13T04:12:10.902405,Intelligent Octopus Go 6M Fixed,35.237685,,,50.28996,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-03-13T04:12:10.902408,Intelligent Octopus Go 6M Fixed,35.208495,,,44.50782,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-03-13T04:12:10.902411,Intelligent Octopus Go 6M Fixed,35.982135,,,47.76429,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-03-13T04:12:10.902414,Intelligent Octopus Go 6M Fixed,35.354445,,,50.48274,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-03-13T04:12:10.902416,Intelligent Octopus Go 6M Fixed,35.865375,,,54.389265,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-03-13T04:12:10.902420,Intelligent Octopus Go 6M Fixed,33.267045,,,57.84429,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-03-13T04:12:10.902422,Intelligent Octopus Go 6M Fixed,34.668375,,,57.28044,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-03-13T04:12:10.902425,Intelligent Octopus Go 6M Fixed,35.93835,,,61.67889,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-13T04:12:11.697960,Intelligent Octopus Go 6M Fixed - EV Saver,35.777805,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-13T04:12:11.697974,Intelligent Octopus Go 6M Fixed - EV Saver,33.88014,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-13T04:12:11.697980,Intelligent Octopus Go 6M Fixed - EV Saver,34.18674,,,45.465735,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-13T04:12:11.697986,Intelligent Octopus Go 6M Fixed - EV Saver,37.10616,,,69.026055,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-03-13T04:12:11.697990,Intelligent Octopus Go 6M Fixed - EV Saver,33.602835,,,52.493595,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-03-13T04:12:11.697995,Intelligent Octopus Go 6M Fixed - EV Saver,33.923925,,,58.897125,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-03-13T04:12:11.698000,Intelligent Octopus Go 6M Fixed - EV Saver,35.237685,,,50.28996,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-03-13T04:12:11.698004,Intelligent Octopus Go 6M Fixed - EV Saver,35.208495,,,44.50782,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-03-13T04:12:11.698008,Intelligent Octopus Go 6M Fixed - EV Saver,35.982135,,,47.76429,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-03-13T04:12:11.698014,Intelligent Octopus Go 6M Fixed - EV Saver,35.354445,,,50.48274,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-03-13T04:12:11.698018,Intelligent Octopus Go 6M Fixed - EV Saver,35.865375,,,54.389265,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-03-13T04:12:11.698023,Intelligent Octopus Go 6M Fixed - EV Saver,33.267045,,,57.84429,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-03-13T04:12:11.698027,Intelligent Octopus Go 6M Fixed - EV Saver,34.668375,,,57.28044,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-03-13T04:12:11.698032,Intelligent Octopus Go 6M Fixed - EV Saver,35.93835,,,61.67889,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-13T04:12:12.171456,Intelligent Octopus Go - EV Saver,32.200035,,,48.388515,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-03-13T04:12:12.171467,Intelligent Octopus Go - EV Saver,30.49221,,,48.31659,,,£0,,
octopus,London,N5 2SD,2026-03-13T04:12:12.171470,Intelligent Octopus Go - EV Saver,30.768045,,,45.465735,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-13T04:12:12.171473,Intelligent Octopus Go - EV Saver,33.395565,,,69.026055,,,£0,,
octopus,West Midlands,SY2 6HL,2026-03-13T04:12:12.171475,Intelligent Octopus Go - EV Saver,30.24252,,,52.493595,,,£0,,
octopus,North East,NE2 1UY,2026-03-13T04:12:12.171477,Intelligent Octopus Go - EV Saver,30.531585,,,58.897125,,,£0,,
octopus,North West,PR4 2NB,2026-03-13T04:12:12.171479,Intelligent Octopus Go - EV Saver,31.71399,,,50.28996,,,£0,,
octopus,Southern,BH6 4AS,2026-03-13T04:12:12.171493,Intelligent Octopus Go - EV Saver,31.687635,,,44.50782,,,£0,,
octopus,South East,BN2 7HQ,2026-03-13T04:12:12.171496,Intelligent Octopus Go - EV Saver,32.383995,,,47.76429,,,£0,,
octopus,South Wales,CF14 2DY,2026-03-13T04:12:12.171498,Intelligent Octopus Go - EV Saver,31.819095,,,50.48274,,,£0,,
