supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2025-12-29T03:48:09.868727,Next Fixed 18m v26,25.61,5.09,,40.43,5.09,33.67,50,,
eon_next,East Midlands,DE23 6JJ,2025-12-29T03:49:43.143497,Next Fixed 18m v26,24.78,5.04,,41.27,5.04,33.75,50,,
eon_next,London,N5 2SD,2025-12-29T03:51:12.629615,Next Fixed 18m v26,24.79,5.29,,38.22,5.29,34.57,50,,
eon_next,North Wales & Merseyside,L3 2BN,2025-12-29T03:56:25.769731,Next Fixed 18m v26,25.92,5.27,,65.76,5.27,34.43,50,,
eon_next,West Midlands,SY2 6HL,2025-12-29T03:57:59.276708,Next Fixed 18m v26,24.84,5.1,,45.26,5.1,34.05,50,,
eon_next,North East,NE2 1UY,2025-12-29T04:01:00.471906,Next Fixed 18m v26,24.9,5.14,,52.14,5.14,34.15,50,,
eon_next,North West,PR4 2NB,2025-12-29T04:04:00.873215,Next Fixed 18m v26,25.28,5.14,,43.31,5.14,34.17,50,,
eon_next,South East,BN2 7HQ,2025-12-29T04:05:22.721379,Next Fixed 18m v26,26.1,5.13,,39.74,5.13,33.6,50,,
eon_next,Southern,BH6 4AS,2025-12-29T04:06:42.364253,Next Fixed 18m v26,25.61,5.23,,36.75,5.23,33.48,50,,
eon_next,South Wales,CF14 2DY,2025-12-29T04:10:07.506229,Next Fixed 18m v26,26.1,5.3,,43.89,5.3,34.3,50,,
eon_next,South West,PL9 7BS,2025-12-29T04:11:33.297454,Next Fixed 18m v26,26.25,5.36,,46.31,5.36,33.64,50,,
eon_next,Yorkshire,YO31 1DT,2025-12-29T04:13:23.144997,Next Fixed 18m v26,24.9,5.14,,52.14,5.14,34.15,50,,
eon_next,North Scotland,AB24 3EN,2025-12-29T04:16:46.038689,Next Fixed 18m v26,25.31,5.09,,57.07,5.09,34.22,50,,
eon_next,South Scotland,G20 6NQ,2025-12-29T04:20:18.646579,Next Fixed 18m v26,25.38,5.15,,48.83,5.15,34.24,50,,
british_gas,Eastern,IP4 5ET,2025-12-29T03:49:46.558491,,,,,,,,,,"Page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://www.britishgas.co.uk/energy/gas-and-electricity.html
Call log:
  - navigating to ""https://www.britishgas.co.uk/energy/gas-and-electricity.html"", waiting until ""domcontentloaded""
"
british_gas,East Midlands,DE23 6JJ,2025-12-29T03:51:47.575610,,,,,,,,,,"Page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://www.britishgas.co.uk/energy/gas-and-electricity.html
Call log:
  - navigating to ""https://www.britishgas.co.uk/energy/gas-and-electricity.html"", waiting until ""domcontentloaded""
"
british_gas,London,N5 2SD,2025-12-29T03:53:41.559567,,,,,,,,,,"Page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://www.britishgas.co.uk/energy/gas-and-electricity.html
Call log:
  - navigating to ""https://www.britishgas.co.uk/energy/gas-and-electricity.html"", waiting until ""domcontentloaded""
"
ovo,Eastern,IP4 5ET,2025-12-29T03:48:02.819701,1 Year Fixed,26.9,,,55.65,6.01,28.04,£50 per fuel,12,
ovo,East Midlands,DE23 6JJ,2025-12-29T03:49:30.531422,1 Year Fixed,25.95,,,56.07,5.93,27.49,£50 per fuel,12,
ovo,London,N5 2SD,2025-12-29T03:51:02.275506,1 Year Fixed,26.05,,,51.32,6.18,30.4,£50 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2025-12-29T03:54:05.421489,1 Year Fixed,28.14,,,75.22,6.1,30.26,£50 per fuel,,
ovo,West Midlands,SY2 6HL,2025-12-29T03:55:27.511320,1 Year Fixed,26.01,,,60.83,6.0,27.94,£50 per fuel,12,
ovo,North East,NE2 1UY,2025-12-29T03:56:55.365328,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North West,PR4 2NB,2025-12-29T04:00:28.328284,1 Year Fixed,28.63,,,55.43,20.76,31.03,£50 per fuel,12,
ovo,South East,BN2 7HQ,2025-12-29T04:02:16.512676,1 Year Fixed,27.22,,,55.83,5.97,27.34,£50 per fuel,12,
ovo,Southern,BH6 4AS,2025-12-29T04:03:55.813856,1 Year Fixed,26.88,,,51.98,6.13,28.28,£50 per fuel,,
ovo,South Wales,CF14 2DY,2025-12-29T04:06:46.584417,1 Year Fixed,27.22,,,59.28,6.26,27.5,£50 per fuel,,
ovo,South West,PL9 7BS,2025-12-29T04:08:18.994212,1 Year Fixed,27.22,,,61.01,6.27,28.42,£50 per fuel,12,
ovo,Yorkshire,YO31 1DT,2025-12-29T04:09:42.571351,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North Scotland,AB24 3EN,2025-12-29T04:12:31.385686,1 Year Fixed,27.52,,,65.24,6.02,31.1,£50 per fuel,,
ovo,South Scotland,G20 6NQ,2025-12-29T04:13:58.133446,1 Year Fixed,26.13,,,64.79,6.04,27.97,£50 per fuel,12,
octopus,Eastern,IP4 5ET,2025-12-29T03:48:08.764384,Agile Octopus,19.845,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2025-12-29T03:48:08.764398,Agile Octopus,18.9,,,54.84696,,,£0,,
octopus,London,N5 2SD,2025-12-29T03:48:08.764402,Agile Octopus,18.9,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2025-12-29T03:48:08.764405,Agile Octopus,20.79,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2025-12-29T03:48:08.764408,Agile Octopus,19.845,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2025-12-29T03:48:08.764410,Agile Octopus,19.845,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2025-12-29T03:48:08.764413,Agile Octopus,19.845,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2025-12-29T03:48:08.764417,Agile Octopus,19.845,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2025-12-29T03:48:08.764420,Agile Octopus,20.79,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2025-12-29T03:48:08.764423,Agile Octopus,20.79,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2025-12-29T03:48:08.764426,Agile Octopus,21.735,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2025-12-29T03:48:08.764428,Agile Octopus,18.9,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2025-12-29T03:48:08.764436,Agile Octopus,19.845,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2025-12-29T03:48:08.764438,Agile Octopus,22.68,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2025-12-29T03:48:09.374239,Cosy Octopus,14.62608,,,47.7036,,,£0,,
octopus,East Midlands,DE23 6JJ,2025-12-29T03:48:09.374250,Cosy Octopus,14.08806,,,47.631675,,,£0,,
octopus,London,N5 2SD,2025-12-29T03:48:09.374253,Cosy Octopus,14.131005,,,44.78082,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2025-12-29T03:48:09.374256,Cosy Octopus,15.283905,,,68.34114,,,£0,,
octopus,West Midlands,SY2 6HL,2025-12-29T03:48:09.374259,Cosy Octopus,14.137935,,,51.80868,,,£0,,
octopus,North East,NE2 1UY,2025-12-29T03:48:09.374261,Cosy Octopus,14.01855,,,58.21221,,,£0,,
octopus,North West,PR4 2NB,2025-12-29T03:48:09.374264,Cosy Octopus,14.9457,,,49.605045,,,£0,,
octopus,Southern,BH6 4AS,2025-12-29T03:48:09.374266,Cosy Octopus,14.596155,,,43.822905,,,£0,,
octopus,South East,BN2 7HQ,2025-12-29T03:48:09.374268,Cosy Octopus,14.841015,,,47.07927,,,£0,,
octopus,South Wales,CF14 2DY,2025-12-29T03:48:09.374270,Cosy Octopus,14.79387,,,49.797825,,,£0,,
octopus,South West,PL9 7BS,2025-12-29T03:48:09.374272,Cosy Octopus,14.788305,,,53.70435,,,£0,,
octopus,Yorkshire,YO31 1DT,2025-12-29T03:48:09.374274,Cosy Octopus,13.96521,,,57.15927,,,£0,,
octopus,South Scotland,G20 6NQ,2025-12-29T03:48:09.374277,Cosy Octopus,14.24304,,,56.595525,,,£0,,
