supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2026-01-13T03:28:40.344030,Next Fixed 18m v29,26.09,5.39,,44.73,5.39,34.74,50,,
eon_next,East Midlands,DE23 6JJ,2026-01-13T03:30:08.364849,Next Fixed 18m v29,25.25,5.32,,45.57,5.32,34.82,50,,
eon_next,London,N5 2SD,2026-01-13T03:31:36.893351,Next Fixed 18m v29,23.12,5.1,,47.11,5.1,35.62,50,,
eon_next,North Wales & Merseyside,L3 2BN,2026-01-13T03:35:18.023406,Next Fixed 18m v29,24.57,5.05,,71.01,5.05,35.49,50,,
eon_next,West Midlands,SY2 6HL,2026-01-13T03:36:36.914047,Next Fixed 18m v29,25.3,5.39,,49.52,5.39,35.12,50,,
eon_next,North East,NE2 1UY,2026-01-13T03:41:26.619759,Next Fixed 18m v29,25.37,5.42,,56.47,5.42,35.2,50,,
eon_next,North West,PR4 2NB,2026-01-13T03:44:24.848371,Next Fixed 18m v29,24.05,4.98,,49.04,4.98,35.23,50,,
eon_next,South East,BN2 7HQ,2026-01-13T03:46:02.190193,Next Fixed 18m v29,24.69,5.03,,48.66,5.03,34.68,50,,
eon_next,Southern,BH6 4AS,2026-01-13T03:47:21.274797,Next Fixed 18m v29,24.39,5.17,,45.7,5.17,34.55,50,,
eon_next,South Wales,CF14 2DY,2026-01-13T03:51:00.599941,Next Fixed 18m v29,24.52,5.14,,52.75,5.14,35.35,50,,
eon_next,South West,PL9 7BS,2026-01-13T03:52:20.533359,Next Fixed 18m v29,24.48,5.14,,55.11,5.14,34.71,50,,
eon_next,Yorkshire,YO31 1DT,2026-01-13T03:53:44.144180,Next Fixed 18m v29,25.37,5.42,,56.47,5.42,35.2,50,,
eon_next,North Scotland,AB24 3EN,2026-01-13T03:57:23.005228,Next Fixed 18m v29,24.25,4.95,,62.06,4.95,35.28,50,,
eon_next,South Scotland,G20 6NQ,2026-01-13T04:00:54.626836,Next Fixed 18m v29,23.82,4.99,,57.62,4.99,35.3,50,,
british_gas,Eastern,IP4 5ET,2026-01-13T03:27:27.691575,Fixed Tariff Jan27 v1,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-01-13T03:28:45.895344,Fixed Tariff Jan27 v1,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2026-01-13T03:29:48.077908,Fixed Tariff Jan27 v1,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-01-13T03:32:19.778537,Fixed Tariff Jan27 v1,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-01-13T03:33:21.320591,Fixed Tariff Jan27 v1,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2026-01-13T03:34:23.810942,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2026-01-13T03:37:01.616916,Fixed Tariff Jan27 v1,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2026-01-13T03:37:53.814234,Fixed Tariff Jan27 v1,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2026-01-13T03:38:47.214541,Fixed Tariff Jan27 v1,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2026-01-13T03:41:07.268571,Fixed Tariff Jan27 v1,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2026-01-13T03:42:06.153641,Fixed Tariff Jan27 v1,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-01-13T03:43:17.050313,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
