supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
british_gas,Eastern,IP4 5ET,2026-03-12T04:13:50.062912,Fixed Tariff Mar27 v3,29.412,,,47.703,6.512,32.554,£75 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-03-12T04:15:58.111168,Fixed Tariff Mar27 v3,28.011,,,48.537,6.531,32.637,£75 per fuel,,
british_gas,London,N5 2SD,2026-03-12T04:19:43.442994,,,,,,,,,,"Timeout: Locator.wait_for: Timeout 20000ms exceeded.
Call log:
  - waiting for locator(""#address-select"") to be visible
"
british_gas,North Wales & Merseyside,L3 2BN,2026-03-12T04:24:35.850226,Fixed Tariff Mar27 v3,30.309,,,69.399,6.905,33.319,£75 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-03-12T04:25:32.456270,Fixed Tariff Mar27 v3,28.323,,,52.453,6.638,32.94,£75 per fuel,,
british_gas,North East,NE2 1UY,2026-03-12T04:26:41.098573,Fixed Tariff Mar27 v3,28.264,,,59.316,6.668,33.031,£75 per fuel,,
british_gas,North West,PR4 2NB,2026-03-12T04:29:25.610709,Fixed Tariff Mar27 v3,28.035,,,50.609,6.633,33.06,£75 per fuel,,
british_gas,South East,BN2 7HQ,2026-03-12T04:33:12.508613,,,,,,,,,,"Timeout: Locator.wait_for: Timeout 20000ms exceeded.
Call log:
  - waiting for locator(""#address-select"") to be visible
"
british_gas,Southern,BH6 4AS,2026-03-12T04:36:48.872055,,,,,,,,,,"Timeout: Locator.wait_for: Timeout 20000ms exceeded.
Call log:
  - waiting for locator(""#address-select"") to be visible
"
british_gas,South Wales,CF14 2DY,2026-03-12T04:40:15.858591,Fixed Tariff Mar27 v3,29.366,,,51.141,6.866,33.187,£75 per fuel,,
british_gas,South West,PL9 7BS,2026-03-12T04:41:18.617685,Fixed Tariff Mar27 v3,29.409,,,53.485,6.96,32.528,£75 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-03-12T04:42:24.978713,Fixed Tariff Mar27 v3,28.264,,,59.316,6.668,33.031,£75 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-03-12T04:44:39.883141,Fixed Tariff Mar27 v3,29.051,,,60.45,6.631,33.1,£75 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-03-12T04:48:24.587021,Fixed Tariff Mar27 v3,29.138,,,56.002,6.626,33.13,£75 per fuel,,
ovo,Eastern,IP4 5ET,2026-03-12T04:13:38.880046,Simpler Energy,27.88,,,49.33,5.87,34.74,£0 per fuel,,
ovo,East Midlands,DE23 6JJ,2026-03-12T04:15:26.155201,Simpler Energy,26.89,,,50.17,5.79,34.82,£0 per fuel,,
ovo,London,N5 2SD,2026-03-12T04:17:16.587270,Simpler Energy,27.0,,,47.11,6.03,35.63,£0 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-03-12T04:20:47.483736,Simpler Energy,29.09,,,71.01,5.94,35.49,£0 per fuel,,
ovo,West Midlands,SY2 6HL,2026-03-12T04:22:34.812614,Simpler Energy,26.99,,,54.08,5.85,35.12,£0 per fuel,,
ovo,North East,NE2 1UY,2026-03-12T04:24:21.929829,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North West,PR4 2NB,2026-03-12T04:27:44.827943,Simpler Energy,5.89,,,51.49,31.2,35.23,£0 per fuel,,
ovo,South East,BN2 7HQ,2026-03-12T04:29:44.939052,Simpler Energy,28.27,,,48.66,5.83,34.68,£0 per fuel,,
ovo,Southern,BH6 4AS,2026-03-12T04:31:38.366023,Simpler Energy,27.83,,,45.7,6.0,34.55,£0 per fuel,,
ovo,South Wales,CF14 2DY,2026-03-12T04:34:53.349452,Simpler Energy,28.18,,,52.75,6.11,35.35,£0 per fuel,,
ovo,South West,PL9 7BS,2026-03-12T04:36:45.113231,Simpler Energy,28.16,,,55.11,6.15,34.71,£0 per fuel,,
ovo,Yorkshire,YO31 1DT,2026-03-12T04:38:35.201002,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North Scotland,AB24 3EN,2026-03-12T04:41:52.220582,Simpler Energy,28.36,,,62.06,5.89,35.28,£0 per fuel,,
ovo,South Scotland,G20 6NQ,2026-03-12T04:43:30.136201,Simpler Energy,27.18,,,57.62,5.89,35.3,£0 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-12T04:13:44.857070,Agile Octopus,16.758,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-03-12T04:13:44.857085,Agile Octopus,15.96,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-03-12T04:13:44.857090,Agile Octopus,15.96,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-12T04:13:44.857093,Agile Octopus,17.556,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-03-12T04:13:44.857095,Agile Octopus,16.758,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-03-12T04:13:44.857098,Agile Octopus,16.758,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-03-12T04:13:44.857100,Agile Octopus,16.758,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-03-12T04:13:44.857105,Agile Octopus,16.758,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-03-12T04:13:44.857113,Agile Octopus,17.556,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-03-12T04:13:44.857115,Agile Octopus,17.556,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-03-12T04:13:44.857118,Agile Octopus,18.354,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-03-12T04:13:44.857121,Agile Octopus,15.96,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-03-12T04:13:44.857123,Agile Octopus,16.758,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2026-03-12T04:13:44.857126,Agile Octopus,19.152,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2026-03-12T04:13:45.347939,Cosy Octopus 6M Fixed,16.024155,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-12T04:13:45.347954,Cosy Octopus 6M Fixed,15.434685,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-12T04:13:45.347961,Cosy Octopus 6M Fixed,15.48183,,,45.465735,,,£25 per fuel,,
