supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2025-12-27T02:03:03.846849,Next Fixed 18m v26,25.61,5.09,,40.43,5.09,33.67,50,,
eon_next,East Midlands,DE23 6JJ,2025-12-27T02:04:40.367602,Next Fixed 18m v26,24.78,5.04,,41.27,5.04,33.75,50,,
eon_next,London,N5 2SD,2025-12-27T02:06:09.610057,Next Fixed 18m v26,24.79,5.29,,38.22,5.29,34.57,50,,
eon_next,North Wales & Merseyside,L3 2BN,2025-12-27T02:10:02.387250,Next Fixed 18m v26,25.92,5.27,,65.76,5.27,34.43,50,,
eon_next,West Midlands,SY2 6HL,2025-12-27T02:11:19.462118,Next Fixed 18m v26,24.84,5.1,,45.26,5.1,34.05,50,,
eon_next,North East,NE2 1UY,2025-12-27T02:14:23.853393,Next Fixed 18m v26,24.9,5.14,,52.14,5.14,34.15,50,,
eon_next,North West,PR4 2NB,2025-12-27T02:17:35.752746,Next Fixed 18m v26,25.28,5.14,,43.31,5.14,34.17,50,,
eon_next,South East,BN2 7HQ,2025-12-27T02:18:49.375508,Next Fixed 18m v26,26.1,5.13,,39.74,5.13,33.6,50,,
eon_next,Southern,BH6 4AS,2025-12-27T02:20:14.709100,Next Fixed 18m v26,25.61,5.23,,36.75,5.23,33.48,50,,
eon_next,South Wales,CF14 2DY,2025-12-27T02:23:30.127373,Next Fixed 18m v26,26.1,5.3,,43.89,5.3,34.3,50,,
eon_next,South West,PL9 7BS,2025-12-27T02:24:57.920408,Next Fixed 18m v26,26.25,5.36,,46.31,5.36,33.64,50,,
eon_next,Yorkshire,YO31 1DT,2025-12-27T02:26:18.365168,Next Fixed 18m v26,24.9,5.14,,52.14,5.14,34.15,50,,
eon_next,North Scotland,AB24 3EN,2025-12-27T02:29:44.643421,Next Fixed 18m v26,25.31,5.09,,57.07,5.09,34.22,50,,
eon_next,South Scotland,G20 6NQ,2025-12-27T02:34:48.119217,,,,,,,,,,Could not extract rates
british_gas,Eastern,IP4 5ET,2025-12-27T02:03:16.248629,Fixed Tariff Dec26 v3,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2025-12-27T02:04:35.840107,Fixed Tariff Dec26 v3,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2025-12-27T02:05:44.383421,Fixed Tariff Dec26 v3,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2025-12-27T02:08:23.075688,Fixed Tariff Dec26 v3,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2025-12-27T02:09:21.227000,Fixed Tariff Dec26 v3,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2025-12-27T02:10:27.291719,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2025-12-27T02:12:57.987504,Fixed Tariff Dec26 v3,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2025-12-27T02:13:52.552102,Fixed Tariff Dec26 v3,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2025-12-27T02:14:46.148871,Fixed Tariff Dec26 v3,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2025-12-27T02:17:21.029070,Fixed Tariff Dec26 v3,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2025-12-27T02:18:22.659026,Fixed Tariff Dec26 v3,26.194,,,52.8,5.78,32.41,£50 per fuel,,
