supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
british_gas,Eastern,IP4 5ET,2026-03-05T04:14:42.214792,,,,,,,,,,"Timeout: Locator.wait_for: Timeout 20000ms exceeded.
Call log:
  - waiting for locator(""#address-select"") to be visible
"
british_gas,East Midlands,DE23 6JJ,2026-03-05T04:15:37.689881,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",26.888,,,43.32,5.79,27.973,£10 per fuel,,
british_gas,London,N5 2SD,2026-03-05T04:16:38.830351,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",26.998,,,40.259,6.028,28.775,£10 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-03-05T04:19:13.465218,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",29.089,,,64.162,5.941,28.638,£10 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-03-05T04:20:06.665229,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",26.987,,,47.232,5.853,28.266,£10 per fuel,,
british_gas,North East,NE2 1UY,2026-03-05T04:21:17.289505,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",26.747,,,54.084,5.934,28.355,£10 per fuel,,
british_gas,North West,PR4 2NB,2026-03-05T04:25:05.571816,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",28.447,,,45.374,5.895,28.382,£10 per fuel,,
british_gas,South East,BN2 7HQ,2026-03-05T04:25:59.764070,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",28.268,,,41.813,5.825,27.826,£10 per fuel,,
british_gas,Southern,BH6 4AS,2026-03-05T04:26:51.888796,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",27.826,,,38.853,6.001,27.705,£10 per fuel,,
british_gas,South Wales,CF14 2DY,2026-03-05T04:29:15.008184,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",28.181,,,45.901,6.107,28.505,£10 per fuel,,
british_gas,South West,PL9 7BS,2026-03-05T04:32:58.589648,,,,,,,,,,"Timeout: Locator.wait_for: Timeout 20000ms exceeded.
Call log:
  - waiting for locator(""#address-select"") to be visible
"
british_gas,Yorkshire,YO31 1DT,2026-03-05T04:33:57.884452,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",26.747,,,54.084,5.934,28.355,£10 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-03-05T04:36:16.474087,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",28.362,,,55.215,5.888,28.428,£10 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-03-05T04:38:33.048915,"variable tariff, tracking below the Ofgem Price cap – helping you save up to",27.181,,,50.771,5.888,28.453,£10 per fuel,,
ovo,Eastern,IP4 5ET,2026-03-05T04:11:45.904907,Simpler Energy,27.88,,,49.33,5.87,34.74,£0 per fuel,,
ovo,East Midlands,DE23 6JJ,2026-03-05T04:13:37.336380,Simpler Energy,26.89,,,50.17,5.79,34.82,£0 per fuel,,
ovo,London,N5 2SD,2026-03-05T04:15:23.439566,Simpler Energy,27.0,,,47.11,6.03,35.63,£0 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-03-05T04:18:30.851035,Simpler Energy,29.09,,,71.01,5.94,35.49,£0 per fuel,,
ovo,West Midlands,SY2 6HL,2026-03-05T04:20:11.844028,Simpler Energy,26.99,,,54.08,5.85,35.12,£0 per fuel,,
ovo,North East,NE2 1UY,2026-03-05T04:21:49.638401,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North West,PR4 2NB,2026-03-05T04:25:36.347019,Simpler Energy,5.89,,,51.49,31.2,35.23,£0 per fuel,,
ovo,South East,BN2 7HQ,2026-03-05T04:27:34.853098,Simpler Energy,28.27,,,48.66,5.83,34.68,£0 per fuel,,
ovo,Southern,BH6 4AS,2026-03-05T04:29:23.802374,Simpler Energy,27.83,,,45.7,6.0,34.55,£0 per fuel,,
ovo,South Wales,CF14 2DY,2026-03-05T04:32:55.578932,Simpler Energy,28.18,,,52.75,6.11,35.35,£0 per fuel,,
ovo,South West,PL9 7BS,2026-03-05T04:34:37.863896,Simpler Energy,28.16,,,55.11,6.15,34.71,£0 per fuel,,
ovo,Yorkshire,YO31 1DT,2026-03-05T04:36:26.908897,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North Scotland,AB24 3EN,2026-03-05T04:39:24.231390,Simpler Energy,28.36,,,62.06,5.89,35.28,£0 per fuel,,
ovo,South Scotland,G20 6NQ,2026-03-05T04:41:02.847415,Simpler Energy,27.18,,,57.62,5.89,35.3,£0 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-05T04:11:49.677915,Agile Octopus,23.835,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-03-05T04:11:49.677930,Agile Octopus,22.701,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-03-05T04:11:49.677933,Agile Octopus,22.701,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-05T04:11:49.677937,Agile Octopus,24.969,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-03-05T04:11:49.677940,Agile Octopus,23.835,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-03-05T04:11:49.677942,Agile Octopus,23.835,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-03-05T04:11:49.677945,Agile Octopus,23.835,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-03-05T04:11:49.677949,Agile Octopus,23.835,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-03-05T04:11:49.677952,Agile Octopus,24.969,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-03-05T04:11:49.677955,Agile Octopus,24.969,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-03-05T04:11:49.677957,Agile Octopus,26.103,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-03-05T04:11:49.677964,Agile Octopus,22.701,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-03-05T04:11:49.677966,Agile Octopus,23.835,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2026-03-05T04:11:49.677969,Agile Octopus,27.237,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2026-03-05T04:11:50.260579,Cosy Octopus 12M Fixed,28.649355,,,47.7036,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-05T04:11:50.260592,Cosy Octopus 12M Fixed,27.59547,,,47.631675,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-05T04:11:50.260596,Cosy Octopus 12M Fixed,27.67968,,,44.78082,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-05T04:11:50.260599,Cosy Octopus 12M Fixed,29.93802,,,68.34114,,,£25 per fuel,,
