supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2025-12-30T03:32:06.758076,,,,,,,,,,Could not extract rates
eon_next,East Midlands,DE23 6JJ,2025-12-30T03:37:43.577685,,,,,,,,,,Could not extract rates
eon_next,London,N5 2SD,2025-12-30T03:43:32.679118,,,,,,,,,,Could not extract rates
british_gas,Eastern,IP4 5ET,2025-12-30T03:27:52.677234,Fixed Tariff Dec26 v3,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2025-12-30T03:28:58.995766,Fixed Tariff Dec26 v3,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2025-12-30T03:30:10.128105,Fixed Tariff Dec26 v3,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2025-12-30T03:32:44.235197,Fixed Tariff Dec26 v3,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2025-12-30T03:33:38.158938,Fixed Tariff Dec26 v3,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2025-12-30T03:34:47.556156,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2025-12-30T03:37:27.987387,Fixed Tariff Dec26 v3,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2025-12-30T03:38:33.133148,Fixed Tariff Dec26 v3,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2025-12-30T03:39:32.114378,Fixed Tariff Dec26 v3,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2025-12-30T03:42:14.219787,Fixed Tariff Dec26 v3,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2025-12-30T03:43:07.931888,Fixed Tariff Dec26 v3,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2025-12-30T03:44:19.017723,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North Scotland,AB24 3EN,2025-12-30T03:46:51.506709,Fixed Tariff Dec26 v3,26.427,,,59.765,5.41,32.983,£50 per fuel,,
british_gas,South Scotland,G20 6NQ,2025-12-30T03:48:02.036140,Fixed Tariff Dec26 v3,25.205,,,55.318,5.595,33.012,£50 per fuel,,
ovo,Eastern,IP4 5ET,2025-12-30T03:27:41.513840,1 Year Fixed,26.9,,,55.65,6.01,28.04,£50 per fuel,12,
ovo,East Midlands,DE23 6JJ,2025-12-30T03:29:07.453509,1 Year Fixed,25.95,,,56.07,5.93,27.49,£50 per fuel,12,
ovo,London,N5 2SD,2025-12-30T03:30:31.522021,1 Year Fixed,26.05,,,51.32,6.18,30.4,£50 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2025-12-30T03:33:42.057664,1 Year Fixed,28.14,,,75.22,6.1,30.26,£50 per fuel,,
ovo,West Midlands,SY2 6HL,2025-12-30T03:35:05.511431,1 Year Fixed,26.01,,,60.83,6.0,27.94,£50 per fuel,,
ovo,North East,NE2 1UY,2025-12-30T03:36:37.221674,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North West,PR4 2NB,2025-12-30T03:39:59.530922,1 Year Fixed,5.74,,,55.43,28.63,31.03,£50 per fuel,,
ovo,South East,BN2 7HQ,2025-12-30T03:41:49.225971,1 Year Fixed,27.22,,,55.83,5.97,27.34,£50 per fuel,12,
ovo,Southern,BH6 4AS,2025-12-30T03:43:23.410423,1 Year Fixed,26.88,,,51.98,6.13,28.28,£50 per fuel,12,
ovo,South Wales,CF14 2DY,2025-12-30T03:46:38.389049,1 Year Fixed,27.22,,,59.28,6.26,27.5,£50 per fuel,,
ovo,South West,PL9 7BS,2025-12-30T03:48:04.475260,1 Year Fixed,27.22,,,61.01,6.27,28.42,£50 per fuel,12,
ovo,Yorkshire,YO31 1DT,2025-12-30T03:49:32.237374,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North Scotland,AB24 3EN,2025-12-30T03:52:26.674518,1 Year Fixed,27.52,,,65.24,6.02,31.1,£50 per fuel,,
ovo,South Scotland,G20 6NQ,2025-12-30T03:54:03.144757,1 Year Fixed,26.13,,,64.79,6.04,27.97,£50 per fuel,12,
octopus,Eastern,IP4 5ET,2025-12-30T03:27:47.016245,Agile Octopus,19.8345,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2025-12-30T03:27:47.016258,Agile Octopus,18.8895,,,54.84696,,,£0,,
octopus,London,N5 2SD,2025-12-30T03:27:47.016262,Agile Octopus,18.8895,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2025-12-30T03:27:47.016265,Agile Octopus,20.7795,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2025-12-30T03:27:47.016267,Agile Octopus,19.8345,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2025-12-30T03:27:47.016270,Agile Octopus,19.8345,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2025-12-30T03:27:47.016273,Agile Octopus,19.8345,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2025-12-30T03:27:47.016278,Agile Octopus,19.8345,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2025-12-30T03:27:47.016281,Agile Octopus,20.7795,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2025-12-30T03:27:47.016284,Agile Octopus,20.7795,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2025-12-30T03:27:47.016286,Agile Octopus,21.7245,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2025-12-30T03:27:47.016289,Agile Octopus,18.8895,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2025-12-30T03:27:47.016296,Agile Octopus,19.8345,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2025-12-30T03:27:47.016299,Agile Octopus,22.6695,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2025-12-30T03:27:47.758711,Cosy Octopus,14.62608,,,47.7036,,,£0,,
octopus,East Midlands,DE23 6JJ,2025-12-30T03:27:47.758728,Cosy Octopus,14.08806,,,47.631675,,,£0,,
octopus,London,N5 2SD,2025-12-30T03:27:47.758733,Cosy Octopus,14.131005,,,44.78082,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2025-12-30T03:27:47.758739,Cosy Octopus,15.283905,,,68.34114,,,£0,,
octopus,West Midlands,SY2 6HL,2025-12-30T03:27:47.758744,Cosy Octopus,14.137935,,,51.80868,,,£0,,
octopus,North East,NE2 1UY,2025-12-30T03:27:47.758749,Cosy Octopus,14.01855,,,58.21221,,,£0,,
octopus,North West,PR4 2NB,2025-12-30T03:27:47.758753,Cosy Octopus,14.9457,,,49.605045,,,£0,,
