supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2026-01-01T03:53:24.457961,,,,,,,,,,Could not extract rates
eon_next,East Midlands,DE23 6JJ,2026-01-01T03:58:44.223244,,,,,,,,,,Could not extract rates
eon_next,London,N5 2SD,2026-01-01T04:05:01.447645,,,,,,,,,,Could not extract rates
british_gas,Eastern,IP4 5ET,2026-01-01T03:49:40.449035,Fixed Tariff Dec26 v3,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-01-01T03:50:47.331271,Fixed Tariff Dec26 v3,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2026-01-01T03:51:56.311625,Fixed Tariff Dec26 v3,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-01-01T03:54:41.071482,Fixed Tariff Dec26 v3,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-01-01T03:55:33.355550,Fixed Tariff Dec26 v3,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2026-01-01T03:56:39.529068,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2026-01-01T03:59:20.190966,Fixed Tariff Dec26 v3,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2026-01-01T04:00:20.878863,Fixed Tariff Dec26 v3,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2026-01-01T04:01:13.600623,Fixed Tariff Dec26 v3,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2026-01-01T04:03:32.386384,Fixed Tariff Dec26 v3,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2026-01-01T04:04:32.850858,Fixed Tariff Dec26 v3,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-01-01T04:05:44.586418,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-01-01T04:08:01.678800,Fixed Tariff Dec26 v3,26.427,,,59.765,5.41,32.983,£50 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-01-01T04:09:15.589035,Fixed Tariff Dec26 v3,25.205,,,55.318,5.595,33.012,£50 per fuel,,
ovo,Eastern,IP4 5ET,2026-01-01T03:49:28.712477,1 Year Fixed,26.9,,,55.65,6.01,28.04,£50 per fuel,12,
ovo,East Midlands,DE23 6JJ,2026-01-01T03:51:00.104245,1 Year Fixed,25.95,,,56.07,5.93,27.49,£50 per fuel,12,
ovo,London,N5 2SD,2026-01-01T03:52:37.161911,1 Year Fixed,26.05,,,51.32,6.18,30.4,£50 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-01-01T03:55:53.086468,1 Year Fixed,28.14,,,75.22,6.1,30.26,£50 per fuel,,
ovo,West Midlands,SY2 6HL,2026-01-01T03:57:26.552660,1 Year Fixed,26.01,,,60.83,6.0,27.94,£50 per fuel,12,
ovo,North East,NE2 1UY,2026-01-01T03:58:55.203804,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,,
ovo,North West,PR4 2NB,2026-01-01T04:02:23.177990,1 Year Fixed,28.63,,,55.43,20.76,31.03,£50 per fuel,12,
ovo,South East,BN2 7HQ,2026-01-01T04:04:04.533720,1 Year Fixed,27.22,,,55.83,5.97,27.34,£50 per fuel,12,
ovo,Southern,BH6 4AS,2026-01-01T04:05:37.321537,1 Year Fixed,26.88,,,51.98,6.13,28.28,£50 per fuel,12,
ovo,South Wales,CF14 2DY,2026-01-01T04:08:39.219133,1 Year Fixed,27.22,,,59.28,6.26,27.5,£50 per fuel,,
ovo,South West,PL9 7BS,2026-01-01T04:10:08.854455,1 Year Fixed,27.22,,,61.01,6.27,28.42,£50 per fuel,12,
ovo,Yorkshire,YO31 1DT,2026-01-01T04:11:42.662645,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,,
ovo,North Scotland,AB24 3EN,2026-01-01T04:14:37.604213,1 Year Fixed,27.52,,,65.24,6.02,31.1,£50 per fuel,12,
ovo,South Scotland,G20 6NQ,2026-01-01T04:16:08.614517,1 Year Fixed,26.13,,,64.79,6.04,27.97,£50 per fuel,,
octopus,Eastern,IP4 5ET,2026-01-01T03:49:34.734353,Agile Octopus,19.6245,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-01T03:49:34.734370,Agile Octopus,18.69,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-01-01T03:49:34.734377,Agile Octopus,18.69,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-01T03:49:34.734382,Agile Octopus,20.559,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-01T03:49:34.734387,Agile Octopus,19.6245,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-01-01T03:49:34.734391,Agile Octopus,19.6245,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-01-01T03:49:34.734396,Agile Octopus,19.6245,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-01-01T03:49:34.734402,Agile Octopus,19.6245,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-01-01T03:49:34.734412,Agile Octopus,20.559,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-01T03:49:34.734416,Agile Octopus,20.559,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-01-01T03:49:34.734420,Agile Octopus,21.4935,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-01T03:49:34.734424,Agile Octopus,18.69,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-01T03:49:34.734427,Agile Octopus,19.6245,,,62.11863,,,£0,,
