supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2026-01-23T03:41:48.896528,Next Fixed 14m v9,26.22,5.37,,44.77,5.37,34.74,50,,
eon_next,East Midlands,DE23 6JJ,2026-01-23T03:43:19.773918,Next Fixed 14m v9,25.36,5.32,,45.62,5.32,34.82,50,,
eon_next,London,N5 2SD,2026-01-23T03:44:38.216407,Next Fixed 14m v9,23.65,5.17,,47.11,5.17,35.62,50,,
eon_next,North Wales & Merseyside,L3 2BN,2026-01-23T03:48:31.956358,Next Fixed 14m v9,25.08,5.13,,71.01,5.13,35.49,50,,
eon_next,West Midlands,SY2 6HL,2026-01-23T03:49:47.284273,Next Fixed 14m v9,25.44,5.36,,49.56,5.36,35.12,50,,
eon_next,North East,NE2 1UY,2026-01-23T03:52:44.900365,Next Fixed 14m v9,25.5,5.4,,56.53,5.4,35.2,50,,
eon_next,North West,PR4 2NB,2026-01-23T03:56:05.575197,Next Fixed 14m v9,24.7,5.16,,49.04,5.16,35.23,50,,
eon_next,South East,BN2 7HQ,2026-01-23T03:57:17.506840,Next Fixed 14m v9,25.19,5.11,,48.66,5.11,34.68,50,,
eon_next,Southern,BH6 4AS,2026-01-23T03:58:55.250372,Next Fixed 14m v9,24.84,5.23,,45.7,5.23,34.55,50,,
eon_next,South Wales,CF14 2DY,2026-01-23T04:01:48.583571,Next Fixed 14m v9,24.74,5.11,,52.75,5.11,35.35,50,,
eon_next,South West,PL9 7BS,2026-01-23T04:03:24.595262,Next Fixed 14m v9,24.84,5.16,,55.11,5.16,34.71,50,,
eon_next,Yorkshire,YO31 1DT,2026-01-23T04:04:47.606751,Next Fixed 14m v9,25.5,5.4,,56.53,5.4,35.2,50,,
eon_next,North Scotland,AB24 3EN,2026-01-23T04:07:47.340464,Next Fixed 14m v9,24.65,5.04,,62.06,5.04,35.28,50,,
eon_next,South Scotland,G20 6NQ,2026-01-23T04:10:53.809167,Next Fixed 14m v9,24.35,5.05,,57.62,5.05,35.3,50,,
british_gas,Eastern,IP4 5ET,2026-01-23T03:41:57.105032,Fixed Tariff Jan27 v2,27.011,,,48.388,5.564,33.806,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-01-23T03:43:14.883742,Fixed Tariff Jan27 v2,26.036,,,49.222,5.537,33.89,£50 per fuel,,
british_gas,London,N5 2SD,2026-01-23T03:44:22.426268,Fixed Tariff Jan27 v2,26.114,,,46.193,5.775,34.709,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-01-23T03:46:58.074755,Fixed Tariff Jan27 v2,28.204,,,70.084,5.817,34.571,£50 per fuel,,
