supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2026-01-15T03:34:40.336397,,,,,,,,,,Could not extract rates
eon_next,East Midlands,DE23 6JJ,2026-01-15T03:40:48.013935,,,,,,,,,,Could not extract rates
eon_next,London,N5 2SD,2026-01-15T03:47:06.709584,,,,,,,,,,Could not extract rates
british_gas,Eastern,IP4 5ET,2026-01-15T03:30:00.710931,Fixed Tariff Jan27 v1,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-01-15T03:31:21.179929,Fixed Tariff Jan27 v1,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2026-01-15T03:32:23.711503,Fixed Tariff Jan27 v1,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-01-15T03:35:02.904941,Fixed Tariff Jan27 v1,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-01-15T03:36:02.912453,Fixed Tariff Jan27 v1,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2026-01-15T03:37:07.018935,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2026-01-15T03:39:51.077475,Fixed Tariff Jan27 v1,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2026-01-15T03:40:57.506238,Fixed Tariff Jan27 v1,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2026-01-15T03:42:06.324119,Fixed Tariff Jan27 v1,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2026-01-15T03:44:46.000104,Fixed Tariff Jan27 v1,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2026-01-15T03:45:39.445570,Fixed Tariff Jan27 v1,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-01-15T03:46:49.614290,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-01-15T03:49:03.299909,Fixed Tariff Jan27 v1,26.427,,,59.765,5.41,32.983,£50 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-01-15T03:50:19.408544,Fixed Tariff Jan27 v1,25.205,,,55.318,5.595,33.012,£50 per fuel,,
ovo,Eastern,IP4 5ET,2026-01-15T03:29:58.242365,1 Year Fixed,26.93,,,58.19,5.82,24.83,£50 per fuel,,
ovo,East Midlands,DE23 6JJ,2026-01-15T03:31:25.389121,1 Year Fixed,26.0,,,58.11,5.76,24.92,£50 per fuel,,
ovo,London,N5 2SD,2026-01-15T03:32:50.823967,1 Year Fixed,26.51,,,50.99,5.99,25.64,£50 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-01-15T03:36:03.902390,1 Year Fixed,28.07,,,75.14,5.87,25.58,£50 per fuel,,
ovo,West Midlands,SY2 6HL,2026-01-15T03:37:30.826820,1 Year Fixed,26.02,,,63.49,5.86,25.19,£50 per fuel,,
ovo,North East,NE2 1UY,2026-01-15T03:39:07.914685,1 Year Fixed,26.02,,,68.24,5.87,25.31,£50 per fuel,,
ovo,North West,PR4 2NB,2026-01-15T03:42:33.428827,1 Year Fixed,5.79,,,54.03,29.17,25.33,£50 per fuel,,
ovo,South East,BN2 7HQ,2026-01-15T03:44:12.072892,1 Year Fixed,27.15,,,58.44,5.87,24.79,£50 per fuel,,
ovo,Southern,BH6 4AS,2026-01-15T03:45:43.621944,1 Year Fixed,26.88,,,54.3,6.03,24.66,£50 per fuel,,
ovo,South Wales,CF14 2DY,2026-01-15T03:48:53.742192,1 Year Fixed,27.05,,,61.88,5.96,25.47,£50 per fuel,,
ovo,South West,PL9 7BS,2026-01-15T03:50:24.740107,1 Year Fixed,27.11,,,62.28,6.07,24.8,£50 per fuel,,
ovo,Yorkshire,YO31 1DT,2026-01-15T03:51:48.630881,1 Year Fixed,26.02,,,68.24,5.87,25.31,£50 per fuel,,
ovo,North Scotland,AB24 3EN,2026-01-15T03:54:26.549999,1 Year Fixed,27.26,,,63.39,5.8,25.38,£50 per fuel,,
ovo,South Scotland,G20 6NQ,2026-01-15T03:55:54.450198,1 Year Fixed,26.51,,,67.59,5.8,25.4,£50 per fuel,,
octopus,Eastern,IP4 5ET,2026-01-15T03:30:04.801005,Agile Octopus,22.05,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-15T03:30:04.801026,Agile Octopus,21.0,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-01-15T03:30:04.801067,Agile Octopus,21.0,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-15T03:30:04.801075,Agile Octopus,23.1,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-15T03:30:04.801081,Agile Octopus,22.05,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-01-15T03:30:04.801088,Agile Octopus,22.05,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-01-15T03:30:04.801093,Agile Octopus,22.05,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-01-15T03:30:04.801101,Agile Octopus,22.05,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-01-15T03:30:04.801106,Agile Octopus,23.1,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-15T03:30:04.801112,Agile Octopus,23.1,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-01-15T03:30:04.801116,Agile Octopus,24.15,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-15T03:30:04.801122,Agile Octopus,21.0,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-15T03:30:04.801133,Agile Octopus,22.05,,,62.11863,,,£0,,
