supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2026-01-06T03:32:35.441832,,,,,,,,,,Could not extract rates
eon_next,East Midlands,DE23 6JJ,2026-01-06T03:38:04.780277,,,,,,,,,,Could not extract rates
eon_next,London,N5 2SD,2026-01-06T03:43:54.387780,,,,,,,,,,Could not extract rates
british_gas,Eastern,IP4 5ET,2026-01-06T03:28:33.199554,Fixed Tariff Jan27 v1,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-01-06T03:29:31.070926,Fixed Tariff Jan27 v1,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2026-01-06T03:30:32.957284,Fixed Tariff Jan27 v1,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-01-06T03:33:00.617282,Fixed Tariff Jan27 v1,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-01-06T03:34:04.225260,Fixed Tariff Jan27 v1,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2026-01-06T03:35:15.829895,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2026-01-06T03:38:00.589021,Fixed Tariff Jan27 v1,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2026-01-06T03:39:05.743856,Fixed Tariff Jan27 v1,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2026-01-06T03:40:12.217509,Fixed Tariff Jan27 v1,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2026-01-06T03:42:52.094152,Fixed Tariff Jan27 v1,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2026-01-06T03:43:51.734910,Fixed Tariff Jan27 v1,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-01-06T03:44:53.731553,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-01-06T03:47:23.353041,Fixed Tariff Jan27 v1,26.427,,,59.765,5.41,32.983,£50 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-01-06T03:48:26.704531,Fixed Tariff Jan27 v1,25.205,,,55.318,5.595,33.012,£50 per fuel,,
ovo,Eastern,IP4 5ET,2026-01-06T03:28:27.624552,1 Year Fixed,26.9,,,55.65,6.01,28.04,£50 per fuel,,
ovo,East Midlands,DE23 6JJ,2026-01-06T03:29:55.085554,1 Year Fixed,25.95,,,56.07,5.93,27.49,£50 per fuel,12,
ovo,London,N5 2SD,2026-01-06T03:31:31.690442,1 Year Fixed,26.05,,,51.32,6.18,30.4,£50 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-01-06T03:34:32.324501,1 Year Fixed,28.14,,,75.22,6.1,30.26,£50 per fuel,12,
ovo,West Midlands,SY2 6HL,2026-01-06T03:36:11.160291,1 Year Fixed,26.01,,,60.83,6.0,27.94,£50 per fuel,12,
ovo,North East,NE2 1UY,2026-01-06T03:37:39.402997,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North West,PR4 2NB,2026-01-06T03:40:56.378526,1 Year Fixed,5.74,,,55.43,28.63,31.03,£50 per fuel,,
ovo,South East,BN2 7HQ,2026-01-06T03:42:48.318059,1 Year Fixed,27.22,,,55.83,5.97,27.34,£50 per fuel,12,
ovo,Southern,BH6 4AS,2026-01-06T03:44:18.509161,1 Year Fixed,26.88,,,51.98,6.13,28.28,£50 per fuel,12,
ovo,South Wales,CF14 2DY,2026-01-06T03:47:21.785066,1 Year Fixed,27.22,,,59.28,6.26,27.5,£50 per fuel,12,
ovo,South West,PL9 7BS,2026-01-06T03:48:59.327131,1 Year Fixed,27.22,,,61.01,6.27,28.42,£50 per fuel,,
ovo,Yorkshire,YO31 1DT,2026-01-06T03:50:32.329434,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North Scotland,AB24 3EN,2026-01-06T03:53:22.187022,1 Year Fixed,27.52,,,65.24,6.02,31.1,£50 per fuel,12,
ovo,South Scotland,G20 6NQ,2026-01-06T03:55:01.003041,1 Year Fixed,26.13,,,64.79,6.04,27.97,£50 per fuel,,
octopus,Eastern,IP4 5ET,2026-01-06T03:28:33.757280,Agile Octopus,32.088,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-06T03:28:33.757291,Agile Octopus,30.555,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-01-06T03:28:33.757295,Agile Octopus,30.555,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-06T03:28:33.757299,Agile Octopus,33.6105,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-06T03:28:33.757301,Agile Octopus,32.088,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-01-06T03:28:33.757304,Agile Octopus,32.088,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-01-06T03:28:33.757306,Agile Octopus,32.088,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-01-06T03:28:33.757311,Agile Octopus,32.088,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-01-06T03:28:33.757314,Agile Octopus,33.6105,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-06T03:28:33.757317,Agile Octopus,33.6105,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-01-06T03:28:33.757319,Agile Octopus,35.1435,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-06T03:28:33.757322,Agile Octopus,30.555,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-06T03:28:33.757329,Agile Octopus,32.088,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2026-01-06T03:28:33.757331,Agile Octopus,36.666,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2026-01-06T03:28:34.611952,Cosy Octopus,14.62608,,,48.388515,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-06T03:28:34.611964,Cosy Octopus,14.08806,,,48.31659,,,£0,,
octopus,London,N5 2SD,2026-01-06T03:28:34.611967,Cosy Octopus,14.131005,,,45.465735,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-06T03:28:34.611971,Cosy Octopus,15.283905,,,69.026055,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-06T03:28:34.611974,Cosy Octopus,14.137935,,,52.493595,,,£0,,
octopus,North East,NE2 1UY,2026-01-06T03:28:34.611977,Cosy Octopus,14.01855,,,58.897125,,,£0,,
octopus,North West,PR4 2NB,2026-01-06T03:28:34.611981,Cosy Octopus,14.9457,,,50.28996,,,£0,,
octopus,Southern,BH6 4AS,2026-01-06T03:28:34.611983,Cosy Octopus,14.596155,,,44.50782,,,£0,,
octopus,South East,BN2 7HQ,2026-01-06T03:28:34.611986,Cosy Octopus,14.841015,,,47.76429,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-06T03:28:34.611988,Cosy Octopus,14.79387,,,50.48274,,,£0,,
octopus,South West,PL9 7BS,2026-01-06T03:28:34.611991,Cosy Octopus,14.788305,,,54.389265,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-06T03:28:34.611993,Cosy Octopus,13.96521,,,57.84429,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-06T03:28:34.611995,Cosy Octopus,14.24304,,,57.28044,,,£0,,
octopus,North Scotland,AB24 3EN,2026-01-06T03:28:34.611997,Cosy Octopus,14.916615,,,61.67889,,,£0,,
octopus,Eastern,IP4 5ET,2026-01-06T03:28:35.258201,Cosy Octopus 12M Fixed,28.649355,,,47.7036,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-01-06T03:28:35.260784,Cosy Octopus 12M Fixed,27.59547,,,47.631675,,,£25 per fuel,,
octopus,London,N5 2SD,2026-01-06T03:28:35.260796,Cosy Octopus 12M Fixed,27.67968,,,44.78082,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-06T03:28:35.260802,Cosy Octopus 12M Fixed,29.93802,,,68.34114,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-01-06T03:28:35.260807,Cosy Octopus 12M Fixed,27.693225,,,51.80868,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-01-06T03:28:35.260811,Cosy Octopus 12M Fixed,27.459495,,,58.21221,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-01-06T03:28:35.260816,Cosy Octopus 12M Fixed,29.275575,,,49.605045,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-01-06T03:28:35.260822,Cosy Octopus 12M Fixed,28.59087,,,43.822905,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-01-06T03:28:35.260827,Cosy Octopus 12M Fixed,29.070405,,,47.07927,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-01-06T03:28:35.260831,Cosy Octopus 12M Fixed,28.978215,,,49.797825,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-01-06T03:28:35.260836,Cosy Octopus 12M Fixed,28.96719,,,53.70435,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-01-06T03:28:35.260853,Cosy Octopus 12M Fixed,27.354915,,,57.15927,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-01-06T03:28:35.260858,Cosy Octopus 12M Fixed,27.89913,,,56.595525,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-01-06T03:28:35.260864,Cosy Octopus 12M Fixed,29.218455,,,60.993975,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-01-06T03:28:35.900060,Octopus Flux Import,28.64316,,,48.388515,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-06T03:28:35.900073,Octopus Flux Import,27.666555,,,48.31659,,,£0,,
octopus,London,N5 2SD,2026-01-06T03:28:35.900076,Octopus Flux Import,27.80841,,,45.465735,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-06T03:28:35.900079,Octopus Flux Import,29.83428,,,69.026055,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-06T03:28:35.900081,Octopus Flux Import,27.76809,,,52.493595,,,£0,,
octopus,North East,NE2 1UY,2026-01-06T03:28:35.900084,Octopus Flux Import,27.522915,,,58.897125,,,£0,,
