supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
british_gas,Eastern,IP4 5ET,2026-03-11T04:10:41.818026,Fixed Tariff Mar27 v3,29.412,,,47.703,6.512,32.554,£75 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-03-11T04:11:46.752917,Fixed Tariff Mar27 v3,28.011,,,48.537,6.531,32.637,£75 per fuel,,
british_gas,London,N5 2SD,2026-03-11T04:13:01.363905,Fixed Tariff Mar27 v3,27.629,,,45.508,6.993,33.457,£75 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-03-11T04:15:28.667350,Fixed Tariff Mar27 v3,30.309,,,69.399,6.905,33.319,£75 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-03-11T04:16:33.904725,Fixed Tariff Mar27 v3,28.323,,,52.453,6.638,32.94,£75 per fuel,,
british_gas,North East,NE2 1UY,2026-03-11T04:17:45.424704,Fixed Tariff Mar27 v3,28.264,,,59.316,6.668,33.031,£75 per fuel,,
british_gas,North West,PR4 2NB,2026-03-11T04:20:24.468942,Fixed Tariff Mar27 v3,28.035,,,50.609,6.633,33.06,£75 per fuel,,
british_gas,South East,BN2 7HQ,2026-03-11T04:22:26.809609,Fixed Tariff Mar27 v3,29.778,,,47.047,6.784,32.488,£75 per fuel,,
british_gas,Southern,BH6 4AS,2026-03-11T04:23:20.382331,Fixed Tariff Mar27 v3,29.153,,,44.076,6.947,32.367,£75 per fuel,,
british_gas,South Wales,CF14 2DY,2026-03-11T04:25:45.991901,Fixed Tariff Mar27 v3,29.366,,,51.141,6.866,33.187,£75 per fuel,,
british_gas,South West,PL9 7BS,2026-03-11T04:26:47.016863,Fixed Tariff Mar27 v3,29.409,,,53.485,6.96,32.528,£75 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-03-11T04:27:52.979796,Fixed Tariff Mar27 v3,28.264,,,59.316,6.668,33.031,£75 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-03-11T04:31:22.551800,Fixed Tariff Mar27 v3,29.051,,,60.45,6.631,33.1,£75 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-03-11T04:32:38.622182,Fixed Tariff Mar27 v3,29.138,,,56.002,6.626,33.13,£75 per fuel,,
ovo,Eastern,IP4 5ET,2026-03-11T04:09:21.984131,Simpler Energy,27.88,,,49.33,5.87,34.74,£0 per fuel,,
ovo,East Midlands,DE23 6JJ,2026-03-11T04:11:09.870418,Simpler Energy,26.89,,,50.17,5.79,34.82,£0 per fuel,,
ovo,London,N5 2SD,2026-03-11T04:12:52.722402,Simpler Energy,27.0,,,47.11,6.03,35.63,£0 per fuel,,
ovo,North Wales & Merseyside,L3 2BN,2026-03-11T04:16:23.775330,Simpler Energy,29.09,,,71.01,5.94,35.49,£0 per fuel,,
ovo,West Midlands,SY2 6HL,2026-03-11T04:18:09.961238,Simpler Energy,26.99,,,54.08,5.85,35.12,£0 per fuel,,
ovo,North East,NE2 1UY,2026-03-11T04:19:55.011949,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North West,PR4 2NB,2026-03-11T04:23:12.333480,Simpler Energy,5.89,,,51.49,31.2,35.23,£0 per fuel,,
ovo,South East,BN2 7HQ,2026-03-11T04:25:18.619907,Simpler Energy,28.27,,,48.66,5.83,34.68,£0 per fuel,,
ovo,Southern,BH6 4AS,2026-03-11T04:27:03.512850,Simpler Energy,27.83,,,45.7,6.0,34.55,£0 per fuel,,
ovo,South Wales,CF14 2DY,2026-03-11T04:31:20.603186,Simpler Energy,28.18,,,52.75,6.11,35.35,£0 per fuel,,
ovo,South West,PL9 7BS,2026-03-11T04:33:02.395121,Simpler Energy,28.16,,,55.11,6.15,34.71,£0 per fuel,,
ovo,Yorkshire,YO31 1DT,2026-03-11T04:34:54.778029,Simpler Energy,26.75,,,60.93,5.93,35.21,£0 per fuel,,
ovo,North Scotland,AB24 3EN,2026-03-11T04:38:12.030646,Simpler Energy,28.36,,,62.06,5.89,35.28,£0 per fuel,,
ovo,South Scotland,G20 6NQ,2026-03-11T04:40:02.905514,Simpler Energy,27.18,,,57.62,5.89,35.3,£0 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-11T04:09:27.006298,Agile Octopus,24.759,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-03-11T04:09:27.006313,Agile Octopus,23.583,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-03-11T04:09:27.006317,Agile Octopus,23.583,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-11T04:09:27.006319,Agile Octopus,25.935,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-03-11T04:09:27.006322,Agile Octopus,24.759,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-03-11T04:09:27.006324,Agile Octopus,24.759,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-03-11T04:09:27.006327,Agile Octopus,24.759,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-03-11T04:09:27.006332,Agile Octopus,24.759,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-03-11T04:09:27.006335,Agile Octopus,25.935,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-03-11T04:09:27.006341,Agile Octopus,25.935,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-03-11T04:09:27.006344,Agile Octopus,27.1215,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-03-11T04:09:27.006346,Agile Octopus,23.583,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-03-11T04:09:27.006349,Agile Octopus,24.759,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2026-03-11T04:09:27.006351,Agile Octopus,28.2975,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2026-03-11T04:09:27.571792,Cosy Octopus 6M Fixed,16.024155,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-11T04:09:27.571805,Cosy Octopus 6M Fixed,15.434685,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-11T04:09:27.571809,Cosy Octopus 6M Fixed,15.48183,,,45.465735,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-11T04:09:27.571812,Cosy Octopus 6M Fixed,16.74498,,,69.026055,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-03-11T04:09:27.571815,Cosy Octopus 6M Fixed,15.489495,,,52.493595,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-03-11T04:09:27.571818,Cosy Octopus 6M Fixed,15.358665,,,58.897125,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-03-11T04:09:27.571821,Cosy Octopus 6M Fixed,16.374435,,,50.28996,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-03-11T04:09:27.571823,Cosy Octopus 6M Fixed,15.9915,,,44.50782,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-03-11T04:09:27.571826,Cosy Octopus 6M Fixed,16.259565,,,47.76429,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-03-11T04:09:27.571829,Cosy Octopus 6M Fixed,16.208115,,,50.48274,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-03-11T04:09:27.571831,Cosy Octopus 6M Fixed,16.202025,,,54.389265,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-03-11T04:09:27.571834,Cosy Octopus 6M Fixed,15.300075,,,57.84429,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-03-11T04:09:27.571837,Cosy Octopus 6M Fixed,15.604575,,,57.28044,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-03-11T04:09:27.571839,Cosy Octopus 6M Fixed,16.342515,,,61.67889,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-03-11T04:09:28.153710,Octopus Go 6M Fixed,35.777805,,,48.388515,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-03-11T04:09:28.153724,Octopus Go 6M Fixed,33.88014,,,48.31659,,,£25 per fuel,,
octopus,London,N5 2SD,2026-03-11T04:09:28.153731,Octopus Go 6M Fixed,34.18674,,,45.465735,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-03-11T04:09:28.153737,Octopus Go 6M Fixed,37.10616,,,69.026055,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-03-11T04:09:28.153741,Octopus Go 6M Fixed,33.602835,,,52.493595,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-03-11T04:09:28.153744,Octopus Go 6M Fixed,33.923925,,,58.897125,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-03-11T04:09:28.153748,Octopus Go 6M Fixed,35.237685,,,50.28996,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-03-11T04:09:28.153751,Octopus Go 6M Fixed,35.208495,,,44.50782,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-03-11T04:09:28.153753,Octopus Go 6M Fixed,35.982135,,,47.76429,,,£25 per fuel,,
