supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2025-12-31T03:30:18.370945,,,,,,,,,,Could not extract rates
eon_next,East Midlands,DE23 6JJ,2025-12-31T03:36:24.253267,,,,,,,,,,Could not extract rates
eon_next,London,N5 2SD,2025-12-31T03:42:06.841462,,,,,,,,,,Could not extract rates
british_gas,Eastern,IP4 5ET,2025-12-31T03:26:17.657473,Fixed Tariff Dec26 v3,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2025-12-31T03:27:26.866599,Fixed Tariff Dec26 v3,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2025-12-31T03:28:39.008920,Fixed Tariff Dec26 v3,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2025-12-31T03:31:29.342725,Fixed Tariff Dec26 v3,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2025-12-31T03:32:22.229139,Fixed Tariff Dec26 v3,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2025-12-31T03:33:23.882752,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2025-12-31T03:36:15.439412,Fixed Tariff Dec26 v3,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2025-12-31T03:37:09.132228,Fixed Tariff Dec26 v3,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2025-12-31T03:38:11.132207,Fixed Tariff Dec26 v3,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2025-12-31T03:40:23.151910,Fixed Tariff Dec26 v3,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2025-12-31T03:41:23.020049,Fixed Tariff Dec26 v3,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2025-12-31T03:42:28.471838,Fixed Tariff Dec26 v3,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North Scotland,AB24 3EN,2025-12-31T03:45:01.035642,Fixed Tariff Dec26 v3,26.427,,,59.765,5.41,32.983,£50 per fuel,,
british_gas,South Scotland,G20 6NQ,2025-12-31T03:46:04.186184,Fixed Tariff Dec26 v3,25.205,,,55.318,5.595,33.012,£50 per fuel,,
ovo,Eastern,IP4 5ET,2025-12-31T03:26:09.133058,1 Year Fixed,26.9,,,55.65,6.01,28.04,£50 per fuel,,
ovo,East Midlands,DE23 6JJ,2025-12-31T03:27:43.759298,1 Year Fixed,25.95,,,56.07,5.93,27.49,£50 per fuel,12,
ovo,London,N5 2SD,2025-12-31T03:29:16.051378,1 Year Fixed,26.05,,,51.32,6.18,30.4,£50 per fuel,12,
ovo,North Wales & Merseyside,L3 2BN,2025-12-31T03:32:27.943929,1 Year Fixed,28.14,,,75.22,6.1,30.26,£50 per fuel,12,
ovo,West Midlands,SY2 6HL,2025-12-31T03:34:06.212570,1 Year Fixed,26.01,,,60.83,6.0,27.94,£50 per fuel,,
ovo,North East,NE2 1UY,2025-12-31T03:35:36.989862,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,,
ovo,North West,PR4 2NB,2025-12-31T03:38:51.717608,1 Year Fixed,5.74,,,55.43,28.63,31.03,£50 per fuel,,
ovo,South East,BN2 7HQ,2025-12-31T03:40:38.658544,1 Year Fixed,27.22,,,55.83,5.97,27.34,£50 per fuel,,
ovo,Southern,BH6 4AS,2025-12-31T03:42:15.245438,1 Year Fixed,26.88,,,51.98,6.13,28.28,£50 per fuel,12,
ovo,South Wales,CF14 2DY,2025-12-31T03:45:24.603776,1 Year Fixed,27.22,,,59.28,6.26,27.5,£50 per fuel,,
ovo,South West,PL9 7BS,2025-12-31T03:46:48.402158,1 Year Fixed,27.22,,,61.01,6.27,28.42,£50 per fuel,,
ovo,Yorkshire,YO31 1DT,2025-12-31T03:48:16.237292,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North Scotland,AB24 3EN,2025-12-31T03:50:56.104918,1 Year Fixed,27.52,,,65.24,6.02,31.1,£50 per fuel,,
ovo,South Scotland,G20 6NQ,2025-12-31T03:52:23.085543,1 Year Fixed,26.13,,,64.79,6.04,27.97,£50 per fuel,12,
octopus,Eastern,IP4 5ET,2025-12-31T03:26:13.911808,Agile Octopus,20.454,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2025-12-31T03:26:13.911821,Agile Octopus,19.4775,,,54.84696,,,£0,,
octopus,London,N5 2SD,2025-12-31T03:26:13.911825,Agile Octopus,19.4775,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2025-12-31T03:26:13.911827,Agile Octopus,21.4305,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2025-12-31T03:26:13.911830,Agile Octopus,20.454,,,61.56108,,,£0,,
