supplier,region,postcode,scraped_at,tariff_name,elec_unit_rate_p,elec_day_rate_p,elec_night_rate_p,elec_standing_p,gas_unit_rate_p,gas_standing_p,exit_fee_gbp,contract_months,error
eon_next,Eastern,IP4 5ET,2026-01-05T03:54:30.535810,Next Fixed 18m v27,25.64,5.1,,40.43,5.1,33.67,50,,
eon_next,East Midlands,DE23 6JJ,2026-01-05T03:55:50.670768,Next Fixed 18m v27,24.78,5.04,,41.27,5.04,33.75,50,,
eon_next,London,N5 2SD,2026-01-05T03:57:28.343686,Next Fixed 18m v27,24.74,5.27,,38.22,5.27,34.57,50,,
eon_next,North Wales & Merseyside,L3 2BN,2026-01-05T04:04:10.510528,,,,,,,,,,No valid residential addresses found
eon_next,West Midlands,SY2 6HL,2026-01-05T04:04:56.851263,Next Fixed 18m v27,24.84,5.1,,45.26,5.1,34.05,50,,
eon_next,North East,NE2 1UY,2026-01-05T04:08:24.450871,Next Fixed 18m v27,24.9,5.14,,52.14,5.14,34.15,50,,
eon_next,North West,PR4 2NB,2026-01-05T04:11:58.267102,Next Fixed 18m v27,25.28,5.14,,43.31,5.14,34.17,50,,
eon_next,South East,BN2 7HQ,2026-01-05T04:13:32.197400,Next Fixed 18m v27,26.1,5.13,,39.74,5.13,33.6,50,,
eon_next,Southern,BH6 4AS,2026-01-05T04:15:08.504267,Next Fixed 18m v27,25.61,5.23,,36.75,5.23,33.48,50,,
eon_next,South Wales,CF14 2DY,2026-01-05T04:18:52.710203,Next Fixed 18m v27,25.91,5.25,,43.89,5.25,34.3,50,,
eon_next,South West,PL9 7BS,2026-01-05T04:20:14.200303,Next Fixed 18m v27,26.25,5.36,,46.31,5.36,33.64,50,,
eon_next,Yorkshire,YO31 1DT,2026-01-05T04:21:39.536621,Next Fixed 18m v27,24.9,5.14,,52.14,5.14,34.15,50,,
eon_next,North Scotland,AB24 3EN,2026-01-05T04:25:00.043305,Next Fixed 18m v27,25.28,5.08,,57.07,5.08,34.22,50,,
eon_next,South Scotland,G20 6NQ,2026-01-05T04:28:39.948014,Next Fixed 18m v27,25.27,5.11,,48.83,5.11,34.24,50,,
british_gas,Eastern,IP4 5ET,2026-01-05T03:54:30.730214,Fixed Tariff Jan27 v1,25.9,,,47.018,5.434,32.436,£50 per fuel,,
british_gas,East Midlands,DE23 6JJ,2026-01-05T03:55:41.464108,Fixed Tariff Jan27 v1,24.925,,,47.852,5.406,32.52,£50 per fuel,,
british_gas,London,N5 2SD,2026-01-05T03:56:42.119590,Fixed Tariff Jan27 v1,25.002,,,44.823,5.645,33.339,£50 per fuel,,
british_gas,North Wales & Merseyside,L3 2BN,2026-01-05T03:59:24.304580,Fixed Tariff Jan27 v1,27.093,,,68.714,5.687,33.201,£50 per fuel,,
british_gas,West Midlands,SY2 6HL,2026-01-05T04:00:19.941352,Fixed Tariff Jan27 v1,25.015,,,51.768,5.455,32.822,£50 per fuel,,
british_gas,North East,NE2 1UY,2026-01-05T04:01:23.505698,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North West,PR4 2NB,2026-01-05T04:04:04.509352,Fixed Tariff Jan27 v1,26.48,,,49.924,5.275,32.942,£50 per fuel,,
british_gas,South East,BN2 7HQ,2026-01-05T04:05:02.516158,Fixed Tariff Jan27 v1,26.29,,,46.362,5.474,32.37,£50 per fuel,,
british_gas,Southern,BH6 4AS,2026-01-05T04:06:07.289322,Fixed Tariff Jan27 v1,25.846,,,43.391,5.562,32.249,£50 per fuel,,
british_gas,South Wales,CF14 2DY,2026-01-05T04:08:36.320072,Fixed Tariff Jan27 v1,26.205,,,50.456,5.689,33.069,£50 per fuel,,
british_gas,South West,PL9 7BS,2026-01-05T04:09:44.142289,Fixed Tariff Jan27 v1,26.194,,,52.8,5.78,32.41,£50 per fuel,,
british_gas,Yorkshire,YO31 1DT,2026-01-05T04:10:47.792516,Fixed Tariff Jan27 v1,24.799,,,58.632,5.565,32.914,£50 per fuel,,
british_gas,North Scotland,AB24 3EN,2026-01-05T04:13:10.301549,Fixed Tariff Jan27 v1,26.427,,,59.765,5.41,32.983,£50 per fuel,,
british_gas,South Scotland,G20 6NQ,2026-01-05T04:14:18.575455,Fixed Tariff Jan27 v1,25.205,,,55.318,5.595,33.012,£50 per fuel,,
ovo,Eastern,IP4 5ET,2026-01-05T03:54:25.327561,1 Year Fixed,26.9,,,55.65,6.01,28.04,£50 per fuel,12,
ovo,East Midlands,DE23 6JJ,2026-01-05T03:56:04.602113,1 Year Fixed,25.95,,,56.07,5.93,27.49,£50 per fuel,,
ovo,London,N5 2SD,2026-01-05T03:57:37.742561,1 Year Fixed,26.05,,,51.32,6.18,30.4,£50 per fuel,12,
ovo,North Wales & Merseyside,L3 2BN,2026-01-05T04:00:59.706565,1 Year Fixed,28.14,,,75.22,6.1,30.26,£50 per fuel,,
ovo,West Midlands,SY2 6HL,2026-01-05T04:02:24.681709,1 Year Fixed,26.01,,,60.83,6.0,27.94,£50 per fuel,,
ovo,North East,NE2 1UY,2026-01-05T04:04:00.104400,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North West,PR4 2NB,2026-01-05T04:07:06.832123,1 Year Fixed,5.74,,,55.43,28.63,31.03,£50 per fuel,,
ovo,South East,BN2 7HQ,2026-01-05T04:08:44.931190,1 Year Fixed,27.22,,,55.83,5.97,27.34,£50 per fuel,12,
ovo,Southern,BH6 4AS,2026-01-05T04:10:13.869012,1 Year Fixed,26.88,,,51.98,6.13,28.28,£50 per fuel,,
ovo,South Wales,CF14 2DY,2026-01-05T04:13:30.615961,1 Year Fixed,27.22,,,59.28,6.26,27.5,£50 per fuel,12,
ovo,South West,PL9 7BS,2026-01-05T04:15:02.898450,1 Year Fixed,27.22,,,61.01,6.27,28.42,£50 per fuel,12,
ovo,Yorkshire,YO31 1DT,2026-01-05T04:16:30.901154,1 Year Fixed,25.8,,,66.83,6.08,27.88,£50 per fuel,12,
ovo,North Scotland,AB24 3EN,2026-01-05T04:19:25.790646,1 Year Fixed,27.52,,,65.24,6.02,31.1,£50 per fuel,12,
ovo,South Scotland,G20 6NQ,2026-01-05T04:20:51.403578,1 Year Fixed,26.13,,,64.79,6.04,27.97,£50 per fuel,,
octopus,Eastern,IP4 5ET,2026-01-05T03:54:31.106327,Agile Octopus,19.6245,,,48.788145,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-05T03:54:31.106341,Agile Octopus,18.69,,,54.84696,,,£0,,
octopus,London,N5 2SD,2026-01-05T03:54:31.106345,Agile Octopus,18.69,,,39.535125,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-05T03:54:31.106347,Agile Octopus,20.559,,,65.83542,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-05T03:54:31.106350,Agile Octopus,19.6245,,,61.56108,,,£0,,
octopus,North East,NE2 1UY,2026-01-05T03:54:31.106353,Agile Octopus,19.6245,,,70.04823,,,£0,,
octopus,North West,PR4 2NB,2026-01-05T03:54:31.106356,Agile Octopus,19.6245,,,49.98336,,,£0,,
octopus,Southern,BH6 4AS,2026-01-05T03:54:31.106361,Agile Octopus,19.6245,,,62.224785,,,£0,,
octopus,South East,BN2 7HQ,2026-01-05T03:54:31.106364,Agile Octopus,20.559,,,55.78566,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-05T03:54:31.106367,Agile Octopus,20.559,,,62.064135,,,£0,,
octopus,South West,PL9 7BS,2026-01-05T03:54:31.106370,Agile Octopus,21.4935,,,66.066105,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-05T03:54:31.106373,Agile Octopus,18.69,,,66.26277,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-05T03:54:31.106379,Agile Octopus,19.6245,,,62.11863,,,£0,,
octopus,North Scotland,AB24 3EN,2026-01-05T03:54:31.106382,Agile Octopus,22.428,,,59.928225,,,£0,,
octopus,Eastern,IP4 5ET,2026-01-05T03:54:31.738913,Cosy Octopus,14.62608,,,48.388515,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-05T03:54:31.738931,Cosy Octopus,14.08806,,,48.31659,,,£0,,
octopus,London,N5 2SD,2026-01-05T03:54:31.738937,Cosy Octopus,14.131005,,,45.465735,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-05T03:54:31.738942,Cosy Octopus,15.283905,,,69.026055,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-05T03:54:31.738946,Cosy Octopus,14.137935,,,52.493595,,,£0,,
octopus,North East,NE2 1UY,2026-01-05T03:54:31.738951,Cosy Octopus,14.01855,,,58.897125,,,£0,,
octopus,North West,PR4 2NB,2026-01-05T03:54:31.738956,Cosy Octopus,14.9457,,,50.28996,,,£0,,
octopus,Southern,BH6 4AS,2026-01-05T03:54:31.738961,Cosy Octopus,14.596155,,,44.50782,,,£0,,
octopus,South East,BN2 7HQ,2026-01-05T03:54:31.738966,Cosy Octopus,14.841015,,,47.76429,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-05T03:54:31.738970,Cosy Octopus,14.79387,,,50.48274,,,£0,,
octopus,South West,PL9 7BS,2026-01-05T03:54:31.738975,Cosy Octopus,14.788305,,,54.389265,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-05T03:54:31.738980,Cosy Octopus,13.96521,,,57.84429,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-05T03:54:31.738985,Cosy Octopus,14.24304,,,57.28044,,,£0,,
octopus,North Scotland,AB24 3EN,2026-01-05T03:54:31.738990,Cosy Octopus,14.916615,,,61.67889,,,£0,,
octopus,Eastern,IP4 5ET,2026-01-05T03:54:32.312232,Cosy Octopus 12M Fixed,28.649355,,,47.7036,,,£25 per fuel,,
octopus,East Midlands,DE23 6JJ,2026-01-05T03:54:32.312246,Cosy Octopus 12M Fixed,27.59547,,,47.631675,,,£25 per fuel,,
octopus,London,N5 2SD,2026-01-05T03:54:32.312250,Cosy Octopus 12M Fixed,27.67968,,,44.78082,,,£25 per fuel,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-05T03:54:32.312253,Cosy Octopus 12M Fixed,29.93802,,,68.34114,,,£25 per fuel,,
octopus,West Midlands,SY2 6HL,2026-01-05T03:54:32.312256,Cosy Octopus 12M Fixed,27.693225,,,51.80868,,,£25 per fuel,,
octopus,North East,NE2 1UY,2026-01-05T03:54:32.312260,Cosy Octopus 12M Fixed,27.459495,,,58.21221,,,£25 per fuel,,
octopus,North West,PR4 2NB,2026-01-05T03:54:32.312264,Cosy Octopus 12M Fixed,29.275575,,,49.605045,,,£25 per fuel,,
octopus,Southern,BH6 4AS,2026-01-05T03:54:32.312267,Cosy Octopus 12M Fixed,28.59087,,,43.822905,,,£25 per fuel,,
octopus,South East,BN2 7HQ,2026-01-05T03:54:32.312271,Cosy Octopus 12M Fixed,29.070405,,,47.07927,,,£25 per fuel,,
octopus,South Wales,CF14 2DY,2026-01-05T03:54:32.312274,Cosy Octopus 12M Fixed,28.978215,,,49.797825,,,£25 per fuel,,
octopus,South West,PL9 7BS,2026-01-05T03:54:32.312277,Cosy Octopus 12M Fixed,28.96719,,,53.70435,,,£25 per fuel,,
octopus,Yorkshire,YO31 1DT,2026-01-05T03:54:32.312280,Cosy Octopus 12M Fixed,27.354915,,,57.15927,,,£25 per fuel,,
octopus,South Scotland,G20 6NQ,2026-01-05T03:54:32.312283,Cosy Octopus 12M Fixed,27.89913,,,56.595525,,,£25 per fuel,,
octopus,North Scotland,AB24 3EN,2026-01-05T03:54:32.312286,Cosy Octopus 12M Fixed,29.218455,,,60.993975,,,£25 per fuel,,
octopus,Eastern,IP4 5ET,2026-01-05T03:54:32.876198,Octopus Flux Import,28.64316,,,48.388515,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-05T03:54:32.876211,Octopus Flux Import,27.666555,,,48.31659,,,£0,,
octopus,London,N5 2SD,2026-01-05T03:54:32.876214,Octopus Flux Import,27.80841,,,45.465735,,,£0,,
octopus,North Wales & Merseyside,L3 2BN,2026-01-05T03:54:32.876217,Octopus Flux Import,29.83428,,,69.026055,,,£0,,
octopus,West Midlands,SY2 6HL,2026-01-05T03:54:32.876219,Octopus Flux Import,27.76809,,,52.493595,,,£0,,
octopus,North East,NE2 1UY,2026-01-05T03:54:32.876222,Octopus Flux Import,27.522915,,,58.897125,,,£0,,
octopus,North West,PR4 2NB,2026-01-05T03:54:32.876224,Octopus Flux Import,29.23998,,,50.28996,,,£0,,
octopus,Southern,BH6 4AS,2026-01-05T03:54:32.876227,Octopus Flux Import,28.554435,,,44.50782,,,£0,,
octopus,South East,BN2 7HQ,2026-01-05T03:54:32.876229,Octopus Flux Import,28.99428,,,47.76429,,,£0,,
octopus,South Wales,CF14 2DY,2026-01-05T03:54:32.876232,Octopus Flux Import,28.92099,,,50.48274,,,£0,,
octopus,South West,PL9 7BS,2026-01-05T03:54:32.876234,Octopus Flux Import,28.87584,,,54.389265,,,£0,,
octopus,Yorkshire,YO31 1DT,2026-01-05T03:54:32.876237,Octopus Flux Import,27.50202,,,57.84429,,,£0,,
octopus,South Scotland,G20 6NQ,2026-01-05T03:54:32.876239,Octopus Flux Import,27.093885,,,57.28044,,,£0,,
octopus,North Scotland,AB24 3EN,2026-01-05T03:54:32.876241,Octopus Flux Import,28.218855,,,61.67889,,,£0,,
octopus,Eastern,IP4 5ET,2026-01-05T03:54:33.420744,Octopus Go 12M Fixed,8.49975,,,47.7036,,,£0,,
octopus,East Midlands,DE23 6JJ,2026-01-05T03:54:33.420756,Octopus Go 12M Fixed,8.49975,,,47.631675,,,£0,,
octopus,London,N5 2SD,2026-01-05T03:54:33.420759,Octopus Go 12M Fixed,8.49975,,,44.78082,,,£0,,
